repository,number,state,created_at,closed_at,merged_at,hours_to_close,commits,author
iluwatar/java-design-patterns,3204,merged,2025-03-10T20:08:49Z,2025-03-18T07:51:41Z,2025-03-18T07:51:41Z,179.71,,Francisco-G-P
iluwatar/java-design-patterns,3203,merged,2025-03-10T14:45:20Z,2025-03-18T07:42:14Z,2025-03-18T07:42:14Z,184.95,,smile-ab
iluwatar/java-design-patterns,3201,merged,2025-03-10T13:29:22Z,2025-03-18T07:33:05Z,2025-03-18T07:33:05Z,186.06,,smile-ab
iluwatar/java-design-patterns,3199,closed,2025-03-03T22:31:00Z,2025-03-25T00:50:02Z,,506.32,,dependabot[bot]
iluwatar/java-design-patterns,3198,merged,2025-03-03T22:30:52Z,2025-03-04T18:42:58Z,2025-03-04T18:42:58Z,20.2,,dependabot[bot]
iluwatar/java-design-patterns,3196,closed,2025-02-24T23:36:40Z,2025-03-25T01:34:52Z,,673.97,,dependabot[bot]
iluwatar/java-design-patterns,3195,closed,2025-02-24T23:36:31Z,2025-03-17T22:42:59Z,,503.11,,dependabot[bot]
iluwatar/java-design-patterns,3194,merged,2025-02-24T23:35:36Z,2025-02-28T10:48:57Z,2025-02-28T10:48:57Z,83.22,,dependabot[bot]
iluwatar/java-design-patterns,3192,closed,2025-02-24T13:37:10Z,2025-02-24T13:42:05Z,,0.08,,clintaire
iluwatar/java-design-patterns,3191,merged,2025-02-22T18:08:33Z,2025-02-22T18:09:42Z,2025-02-22T18:09:42Z,0.02,,allcontributors[bot]
iluwatar/java-design-patterns,3190,merged,2025-02-17T22:54:06Z,2025-02-18T15:55:28Z,2025-02-18T15:55:28Z,17.02,,dependabot[bot]
iluwatar/java-design-patterns,3189,closed,2025-02-16T10:46:13Z,2025-04-24T18:17:43Z,,1615.53,,CoderSleek
iluwatar/java-design-patterns,3188,merged,2025-02-16T07:17:33Z,2025-02-16T07:17:49Z,2025-02-16T07:17:49Z,0.0,,allcontributors[bot]
iluwatar/java-design-patterns,3187,merged,2025-02-15T07:54:36Z,2025-02-15T07:55:16Z,2025-02-15T07:55:16Z,0.01,,allcontributors[bot]
iluwatar/java-design-patterns,3186,merged,2025-02-09T21:28:47Z,2025-02-16T07:16:53Z,2025-02-16T07:16:53Z,153.8,,maximevtush
iluwatar/java-design-patterns,3185,closed,2025-02-09T16:24:18Z,2025-02-16T07:11:49Z,,158.79,,MrCoolGh
iluwatar/java-design-patterns,3184,merged,2025-01-31T17:24:26Z,2025-02-22T18:08:06Z,2025-02-22T18:08:05Z,528.73,,hvgh88
iluwatar/java-design-patterns,3183,closed,2025-01-28T00:12:28Z,2025-04-22T18:35:13Z,,2034.38,,varada610
iluwatar/java-design-patterns,3182,closed,2025-01-27T22:59:56Z,2025-02-24T23:36:43Z,,672.61,,dependabot[bot]
iluwatar/java-design-patterns,3181,merged,2025-01-16T14:57:22Z,2025-01-16T14:57:40Z,2025-01-16T14:57:40Z,0.01,,allcontributors[bot]
iluwatar/java-design-patterns,3180,closed,2025-01-14T18:31:53Z,2025-03-18T09:14:41Z,,1502.71,,Basmalamoustafa
iluwatar/java-design-patterns,3179,closed,2025-01-14T18:19:12Z,2025-04-22T18:37:05Z,,2352.3,,Basmalamoustafa
iluwatar/java-design-patterns,3178,closed,2025-01-13T22:10:31Z,2025-02-24T23:36:33Z,,1009.43,,dependabot[bot]
iluwatar/java-design-patterns,3177,closed,2025-01-13T21:44:07Z,2025-01-14T05:45:36Z,,8.02,,202201638
iluwatar/java-design-patterns,3176,merged,2025-01-13T19:06:22Z,2025-01-13T19:06:39Z,2025-01-13T19:06:39Z,0.0,,allcontributors[bot]
iluwatar/java-design-patterns,3175,merged,2025-01-13T16:04:29Z,2025-01-13T16:04:49Z,2025-01-13T16:04:49Z,0.01,,allcontributors[bot]
iluwatar/java-design-patterns,3174,merged,2025-01-12T22:38:17Z,2025-01-13T19:05:52Z,2025-01-13T19:05:52Z,20.46,,clintaire
iluwatar/java-design-patterns,3173,merged,2025-01-11T15:45:27Z,2025-01-11T15:45:55Z,2025-01-11T15:45:55Z,0.01,,allcontributors[bot]
iluwatar/java-design-patterns,3172,closed,2025-01-07T19:52:55Z,2025-03-18T09:17:51Z,,1669.42,,keshavMM004
iluwatar/java-design-patterns,3171,merged,2025-01-06T22:31:48Z,2025-01-12T17:06:39Z,2025-01-12T17:06:39Z,138.58,,dependabot[bot]
iluwatar/java-design-patterns,3170,closed,2025-01-06T22:31:36Z,2025-03-03T22:31:03Z,,1343.99,,dependabot[bot]
iluwatar/java-design-patterns,3169,merged,2025-01-06T18:55:43Z,2025-01-06T18:56:14Z,2025-01-06T18:56:14Z,0.01,,allcontributors[bot]
iluwatar/java-design-patterns,3168,merged,2025-01-06T17:40:26Z,2025-01-06T17:40:42Z,2025-01-06T17:40:42Z,0.0,,allcontributors[bot]
iluwatar/java-design-patterns,3167,merged,2025-01-06T17:25:04Z,2025-01-06T17:25:20Z,2025-01-06T17:25:20Z,0.0,,allcontributors[bot]
iluwatar/java-design-patterns,3166,merged,2025-01-06T17:19:52Z,2025-01-06T17:20:07Z,2025-01-06T17:20:07Z,0.0,,allcontributors[bot]
iluwatar/java-design-patterns,3165,merged,2025-01-06T17:04:03Z,2025-01-06T17:04:20Z,2025-01-06T17:04:20Z,0.0,,allcontributors[bot]
iluwatar/java-design-patterns,3164,closed,2025-01-06T15:00:53Z,2025-04-22T18:37:49Z,,2547.62,,sama-eldakkash
iluwatar/java-design-patterns,3163,closed,2025-01-03T15:50:23Z,2025-02-16T07:29:43Z,,1047.66,,sama-eldakkash
iluwatar/java-design-patterns,3162,closed,2025-01-03T11:39:12Z,2025-04-22T18:38:34Z,,2622.99,,s-pakinamkhaled
iluwatar/java-design-patterns,3161,merged,2025-01-01T09:50:44Z,2025-01-13T16:03:55Z,2025-01-13T16:03:55Z,294.22,,mehdirahimi
iluwatar/java-design-patterns,3160,closed,2024-12-23T22:25:39Z,2025-01-27T22:59:58Z,,840.57,,dependabot[bot]
iluwatar/java-design-patterns,3159,closed,2024-12-23T22:25:29Z,2025-01-06T22:31:38Z,,336.1,,dependabot[bot]
iluwatar/java-design-patterns,3158,closed,2024-12-20T15:40:07Z,2025-04-22T18:33:38Z,,2954.89,,dependabot[bot]
iluwatar/java-design-patterns,3153,merged,2024-12-11T05:50:27Z,2025-01-06T17:39:54Z,2025-01-06T17:39:54Z,635.82,,depthlending
iluwatar/java-design-patterns,3152,closed,2024-12-11T04:17:51Z,2025-01-06T17:38:46Z,,637.35,,NandamuriVinay
iluwatar/java-design-patterns,3151,closed,2024-12-10T23:14:48Z,2025-03-11T20:12:02Z,,2180.95,,AhmedAbdelRaheem1
iluwatar/java-design-patterns,3150,closed,2024-12-10T23:09:11Z,2024-12-10T23:10:51Z,,0.03,,AhmedAbdelRaheem1
iluwatar/java-design-patterns,3149,closed,2024-12-10T22:35:11Z,2025-03-18T07:53:47Z,,2337.31,,rofidakhaled
iluwatar/java-design-patterns,3148,merged,2024-12-09T22:43:19Z,2025-01-06T17:13:01Z,2025-01-06T17:13:01Z,666.5,,dependabot[bot]
iluwatar/java-design-patterns,3147,closed,2024-12-09T21:27:14Z,2025-02-16T07:33:14Z,,1642.1,,ahmed-khaled-4
iluwatar/java-design-patterns,3146,closed,2024-12-09T20:52:28Z,2025-03-11T20:09:51Z,,2207.29,,SARAELGYAR
iluwatar/java-design-patterns,3145,closed,2024-12-09T17:44:30Z,2024-12-09T20:50:24Z,,3.1,,SARAELGYAR
iluwatar/java-design-patterns,3144,closed,2024-12-08T20:42:23Z,2025-03-11T20:11:06Z,,2231.48,,Kareemaadel
iluwatar/java-design-patterns,3143,closed,2024-12-08T20:17:12Z,2025-03-11T20:13:02Z,,2231.93,,PlumHeadd
iluwatar/java-design-patterns,3142,closed,2024-12-08T19:10:06Z,2025-03-11T20:13:33Z,,2233.06,,mohymohysaleh
iluwatar/java-design-patterns,3141,closed,2024-12-08T19:02:53Z,2025-02-16T07:26:27Z,,1668.39,,Basmala27
iluwatar/java-design-patterns,3140,closed,2024-12-08T17:13:14Z,2025-03-11T20:14:25Z,,2235.02,,hungryDev399
iluwatar/java-design-patterns,3139,merged,2024-12-08T15:30:34Z,2024-12-09T18:17:13Z,2024-12-09T18:17:13Z,26.78,,allcontributors[bot]
iluwatar/java-design-patterns,3138,merged,2024-12-08T15:27:19Z,2024-12-09T18:11:44Z,2024-12-09T18:11:44Z,26.74,,allcontributors[bot]
iluwatar/java-design-patterns,3137,closed,2024-12-08T15:11:33Z,2025-01-07T19:53:05Z,,724.69,,keshavMM004
iluwatar/java-design-patterns,3136,closed,2024-12-08T06:58:10Z,2025-04-22T18:47:14Z,,3251.82,,sugan0tech
iluwatar/java-design-patterns,3135,closed,2024-12-07T21:10:16Z,2025-01-05T17:05:32Z,,691.92,,ghost
iluwatar/java-design-patterns,3134,closed,2024-12-07T20:26:11Z,2025-03-18T07:46:14Z,,2411.33,,MeryAmr
iluwatar/java-design-patterns,3133,closed,2024-12-07T20:15:09Z,2025-02-16T07:27:39Z,,1691.21,,rana7azem
iluwatar/java-design-patterns,3132,merged,2024-12-07T18:32:26Z,2024-12-07T18:32:50Z,2024-12-07T18:32:50Z,0.01,,allcontributors[bot]
iluwatar/java-design-patterns,3131,closed,2024-12-07T17:56:40Z,2025-03-08T14:32:07Z,,2180.59,,OsamaAlashri
iluwatar/java-design-patterns,3130,closed,2024-12-07T17:24:29Z,2025-03-08T14:34:20Z,,2181.16,,Basmalamoustafa
iluwatar/java-design-patterns,3129,closed,2024-12-07T17:03:04Z,2025-01-05T17:05:32Z,,696.04,,ghost
iluwatar/java-design-patterns,3128,merged,2024-12-07T16:33:45Z,2025-01-16T14:56:54Z,2025-01-16T14:56:54Z,958.39,,darkhyper24
iluwatar/java-design-patterns,3127,closed,2024-12-07T15:53:34Z,2025-01-05T17:05:32Z,,697.2,,ghost
iluwatar/java-design-patterns,3126,closed,2024-12-07T15:32:43Z,2024-12-16T19:35:31Z,,220.05,,ghost
iluwatar/java-design-patterns,3125,closed,2024-12-07T15:26:21Z,2025-02-16T06:52:54Z,,1695.44,,TevaTavo
iluwatar/java-design-patterns,3124,closed,2024-12-07T15:04:37Z,2025-03-18T07:31:48Z,,2416.45,,unminnn
iluwatar/java-design-patterns,3123,closed,2024-12-07T15:00:54Z,2025-03-18T09:14:04Z,,2418.22,,Mostafa-Hisham0
iluwatar/java-design-patterns,3122,closed,2024-12-07T14:19:24Z,2024-12-07T15:24:24Z,,1.08,,TevaTavo
iluwatar/java-design-patterns,3121,merged,2024-12-07T14:05:40Z,2025-01-11T15:45:01Z,2025-01-11T15:45:01Z,841.66,,shahdhoss
iluwatar/java-design-patterns,3120,closed,2024-12-07T13:32:15Z,2025-02-16T06:53:50Z,,1697.36,,nour-awad
spring-projects/spring-boot,50641,merged,2026-05-31T07:54:43Z,2026-05-31T18:21:39Z,2026-05-31T18:21:39Z,10.45,1,ngocnhan-tran1996
spring-projects/spring-boot,50640,merged,2026-05-31T00:33:12Z,2026-05-31T16:05:46Z,2026-05-31T16:05:46Z,15.54,1,dlwldnjs1009
spring-projects/spring-boot,50639,merged,2026-05-30T15:30:26Z,2026-05-31T14:15:32Z,2026-05-31T14:15:31Z,22.75,1,SebTardif
spring-projects/spring-boot,50626,merged,2026-05-29T16:18:00Z,2026-05-30T14:41:40Z,2026-05-30T14:41:40Z,22.39,1,SebTardif
spring-projects/spring-boot,50625,open,2026-05-29T15:32:50Z,,,,1,SJvaca30
spring-projects/spring-boot,50624,merged,2026-05-29T12:51:23Z,2026-05-30T14:27:18Z,2026-05-30T14:27:18Z,25.6,2,dlwldnjs1009
spring-projects/spring-boot,50602,closed,2026-05-28T13:59:22Z,2026-05-30T13:51:19Z,,47.87,1,nosan
spring-projects/spring-boot,50601,closed,2026-05-28T09:42:33Z,2026-05-28T09:54:28Z,,0.2,1,tipucomputers
spring-projects/spring-boot,50600,merged,2026-05-28T09:02:55Z,2026-05-29T10:42:06Z,2026-05-29T10:42:06Z,25.65,1,nosan
spring-projects/spring-boot,50599,closed,2026-05-28T08:18:37Z,2026-05-28T09:07:38Z,,0.82,1,quaff
spring-projects/spring-boot,50595,open,2026-05-27T19:01:22Z,,,,1,philsttr
spring-projects/spring-boot,50593,merged,2026-05-27T14:19:49Z,2026-05-29T10:37:10Z,2026-05-29T10:37:10Z,44.29,2,SJvaca30
spring-projects/spring-boot,50505,open,2026-05-27T02:33:19Z,,,,1,quaff
spring-projects/spring-boot,50504,merged,2026-05-27T01:45:19Z,2026-05-27T08:23:24Z,2026-05-27T08:23:23Z,6.63,1,quaff
spring-projects/spring-boot,50501,merged,2026-05-25T18:13:55Z,2026-05-27T08:48:13Z,2026-05-27T08:48:13Z,38.57,2,DragonFSKY
spring-projects/spring-boot,50500,open,2026-05-25T16:28:52Z,,,,1,scordio
spring-projects/spring-boot,50494,closed,2026-05-25T07:32:49Z,2026-05-27T09:38:13Z,,50.09,1,jyt6640
spring-projects/spring-boot,50492,closed,2026-05-24T09:13:45Z,2026-05-25T15:09:44Z,,29.93,2,Abdlatif-nabgha
spring-projects/spring-boot,50490,closed,2026-05-23T20:58:43Z,2026-05-24T19:12:45Z,,22.23,1,Dennis-Mircea
spring-projects/spring-boot,50489,open,2026-05-23T19:12:31Z,,,,1,galenzo17
spring-projects/spring-boot,50488,closed,2026-05-23T17:21:39Z,2026-05-24T19:04:42Z,,25.72,1,ujjawal-tyagi
spring-projects/spring-boot,50482,merged,2026-05-22T08:32:38Z,2026-05-22T19:49:09Z,2026-05-22T19:49:09Z,11.28,2,won-seoop
spring-projects/spring-boot,50480,closed,2026-05-21T12:15:09Z,2026-05-22T19:26:22Z,,31.19,1,dmitrysulman
spring-projects/spring-boot,50474,closed,2026-05-19T23:46:43Z,2026-05-20T06:08:57Z,,6.37,1,galenzo17
spring-projects/spring-boot,50473,closed,2026-05-19T17:19:26Z,2026-05-19T17:22:45Z,,0.06,1,ffray
spring-projects/spring-boot,50464,merged,2026-05-19T04:56:08Z,2026-05-29T08:15:55Z,2026-05-29T08:15:55Z,243.33,1,dependabot[bot]
spring-projects/spring-boot,50463,merged,2026-05-19T04:56:04Z,2026-05-29T08:47:00Z,2026-05-29T08:47:00Z,243.85,1,dependabot[bot]
spring-projects/spring-boot,50461,open,2026-05-18T20:00:09Z,,,,4,somiljain2006
spring-projects/spring-boot,50456,merged,2026-05-17T13:45:25Z,2026-05-25T15:17:25Z,2026-05-25T15:17:25Z,193.53,1,scordio
spring-projects/spring-boot,50455,closed,2026-05-17T10:44:54Z,2026-05-18T14:40:27Z,,27.93,1,somiljain2006
spring-projects/spring-boot,50454,open,2026-05-17T04:18:48Z,,,,1,henriquejsza
spring-projects/spring-boot,50451,merged,2026-05-15T17:59:01Z,2026-05-29T10:31:18Z,2026-05-29T10:31:18Z,328.54,1,SebTardif
spring-projects/spring-boot,50449,closed,2026-05-15T17:32:40Z,2026-05-30T13:53:40Z,,356.35,2,alexbevi
spring-projects/spring-boot,50448,closed,2026-05-15T11:53:48Z,2026-05-15T13:21:21Z,,1.46,1,JifeiShan
spring-projects/spring-boot,50447,merged,2026-05-15T10:37:45Z,2026-05-29T10:19:08Z,2026-05-29T10:19:08Z,335.69,2,nosan
spring-projects/spring-boot,50446,closed,2026-05-15T07:02:42Z,2026-05-15T16:14:45Z,,9.2,1,loadkrnis
spring-projects/spring-boot,50433,open,2026-05-14T08:19:26Z,,,,1,DragonFSKY
spring-projects/spring-boot,50432,open,2026-05-14T07:16:46Z,,,,1,taasjord
spring-projects/spring-boot,50429,merged,2026-05-13T16:20:15Z,2026-05-29T09:36:17Z,2026-05-29T09:36:17Z,377.27,1,igormukhin
spring-projects/spring-boot,50428,open,2026-05-13T15:46:20Z,,,,1,dmitrysulman
spring-projects/spring-boot,50419,merged,2026-05-13T04:50:44Z,2026-05-13T14:47:46Z,2026-05-13T14:47:46Z,9.95,1,codingkiddo
spring-projects/spring-boot,50418,open,2026-05-13T04:09:33Z,,,,1,codingkiddo
spring-projects/spring-boot,50415,closed,2026-05-13T00:55:28Z,2026-05-13T01:03:39Z,,0.14,1,eswoo-m
spring-projects/spring-boot,50406,closed,2026-05-12T17:59:53Z,2026-05-12T18:26:03Z,,0.44,1,Gautam-aman
spring-projects/spring-boot,50405,merged,2026-05-12T12:51:34Z,2026-05-12T16:10:14Z,2026-05-12T16:10:13Z,3.31,2,DragonFSKY
spring-projects/spring-boot,50396,closed,2026-05-11T11:00:00Z,2026-05-11T12:41:59Z,,1.7,1,jsisolucoes
spring-projects/spring-boot,50389,closed,2026-05-10T16:01:59Z,2026-05-10T16:49:50Z,,0.8,1,singhvishalkr
spring-projects/spring-boot,50387,closed,2026-05-10T05:58:35Z,2026-05-10T07:58:03Z,,1.99,1,SebTardif
spring-projects/spring-boot,50386,closed,2026-05-10T05:58:32Z,2026-05-10T07:56:12Z,,1.96,1,SebTardif
spring-projects/spring-boot,50385,closed,2026-05-10T05:15:01Z,2026-05-10T05:53:05Z,,0.63,1,SebTardif
spring-projects/spring-boot,50384,closed,2026-05-10T05:14:58Z,2026-05-10T05:52:41Z,,0.63,1,SebTardif
spring-projects/spring-boot,50383,merged,2026-05-10T05:14:55Z,2026-05-12T17:12:26Z,2026-05-12T17:12:26Z,59.96,1,SebTardif
spring-projects/spring-boot,50382,merged,2026-05-10T05:14:52Z,2026-05-12T18:48:54Z,2026-05-12T18:48:54Z,61.57,1,SebTardif
spring-projects/spring-boot,50379,closed,2026-05-08T20:45:23Z,2026-05-10T08:01:59Z,,35.28,1,zxuhan
spring-projects/spring-boot,50378,open,2026-05-08T19:57:37Z,,,,1,zxuhan
spring-projects/spring-boot,50377,merged,2026-05-08T17:13:23Z,2026-05-14T13:41:59Z,2026-05-14T13:41:59Z,140.48,1,dependabot[bot]
spring-projects/spring-boot,50375,closed,2026-05-08T10:04:16Z,2026-05-30T12:48:24Z,,530.74,1,Kimgyuilli
spring-projects/spring-boot,50373,merged,2026-05-08T07:30:29Z,2026-05-12T19:31:36Z,2026-05-12T19:31:36Z,108.02,2,dlwldnjs1009
spring-projects/spring-boot,50372,closed,2026-05-08T03:48:39Z,2026-05-08T05:34:28Z,,1.76,1,EvanYao826
spring-projects/spring-boot,50371,closed,2026-05-08T03:48:37Z,2026-05-08T05:33:15Z,,1.74,1,EvanYao826
spring-projects/spring-boot,50370,closed,2026-05-08T03:47:48Z,2026-05-08T05:36:03Z,,1.8,1,EvanYao826
spring-projects/spring-boot,50369,closed,2026-05-08T02:53:49Z,2026-05-12T16:13:42Z,,109.33,1,quaff
spring-projects/spring-boot,50367,open,2026-05-07T20:04:14Z,,,,4,GollapudiSrikanth
spring-projects/spring-boot,50361,closed,2026-05-07T15:37:55Z,2026-05-09T16:22:32Z,,48.74,3,SebTardif
spring-projects/spring-boot,50360,closed,2026-05-07T15:37:41Z,2026-05-09T16:22:32Z,,48.75,3,SebTardif
spring-projects/spring-boot,50307,closed,2026-05-07T08:42:39Z,2026-05-07T08:47:00Z,,0.07,1,tschut
spring-projects/spring-boot,50303,merged,2026-05-06T18:14:16Z,2026-05-12T20:08:15Z,2026-05-12T20:08:15Z,145.9,1,mheath
spring-projects/spring-boot,50301,merged,2026-05-06T16:58:14Z,2026-05-29T09:17:01Z,2026-05-29T09:17:01Z,544.31,2,kwondh5217
spring-projects/spring-boot,50296,open,2026-05-05T15:22:31Z,,,,1,htjworld
spring-projects/spring-boot,50290,merged,2026-05-04T21:14:44Z,2026-05-29T09:47:11Z,2026-05-29T09:47:11Z,588.54,2,Kapil-chn7
spring-projects/spring-boot,50284,closed,2026-05-03T12:06:35Z,2026-05-03T14:59:37Z,,2.88,1,SebTardif
spring-projects/spring-boot,50283,closed,2026-05-03T12:05:49Z,2026-05-03T14:58:43Z,,2.88,1,SebTardif
spring-projects/spring-boot,50282,merged,2026-05-03T12:05:12Z,2026-05-04T22:47:53Z,2026-05-04T22:47:53Z,34.71,2,SebTardif
spring-projects/spring-boot,50281,merged,2026-05-03T02:24:54Z,2026-05-03T15:05:36Z,2026-05-03T15:05:36Z,12.68,2,mmoayyed
spring-projects/spring-boot,50280,open,2026-05-02T11:23:14Z,,,,2,bbbbooo
spring-projects/spring-boot,50273,merged,2026-05-01T10:39:17Z,2026-05-13T01:11:01Z,2026-05-13T01:11:00Z,278.53,2,zxuhan
spring-projects/spring-boot,50271,merged,2026-05-01T08:47:05Z,2026-05-04T09:43:28Z,2026-05-04T09:43:29Z,72.94,2,vpavic
spring-projects/spring-boot,50265,closed,2026-04-30T18:52:59Z,2026-04-30T21:37:16Z,,2.74,1,msridhar
spring-projects/spring-boot,50256,open,2026-04-30T07:04:15Z,,,,1,htjworld
spring-projects/spring-boot,50253,closed,2026-04-29T23:05:58Z,2026-04-30T00:40:49Z,,1.58,1,hosea
spring-projects/spring-boot,50249,closed,2026-04-29T16:23:36Z,2026-04-29T16:35:47Z,,0.2,1,daguimu
spring-projects/spring-boot,50248,open,2026-04-29T12:20:26Z,,,,1,ukasus
spring-projects/spring-boot,50242,closed,2026-04-28T16:04:01Z,2026-04-29T07:33:24Z,,15.49,1,Gabriel-Gerhardt
spring-projects/spring-boot,50240,closed,2026-04-28T15:54:58Z,2026-04-29T07:39:18Z,,15.74,1,Gabriel-Gerhardt
spring-projects/spring-boot,50235,closed,2026-04-28T13:40:00Z,2026-05-04T06:22:29Z,,136.71,3,kwondh5217
spring-projects/spring-boot,50225,merged,2026-04-27T07:27:45Z,2026-04-28T11:55:10Z,2026-04-28T11:55:10Z,28.46,2,ares333
spring-projects/spring-boot,50223,merged,2026-04-25T20:21:10Z,2026-04-26T15:59:31Z,2026-04-26T15:59:31Z,19.64,1,eddumelendez
spring-projects/spring-boot,50222,merged,2026-04-25T15:48:02Z,2026-05-30T10:42:03Z,2026-05-30T10:42:03Z,834.9,2,henriquejsza
spring-projects/spring-boot,50210,merged,2026-04-25T00:39:35Z,2026-04-25T09:47:58Z,2026-04-25T09:47:58Z,9.14,2,henriquejsza
spring-projects/spring-boot,50206,merged,2026-04-24T15:57:33Z,2026-04-25T09:22:27Z,2026-04-25T09:22:27Z,17.41,2,zxuhan
spring-projects/spring-boot,50205,merged,2026-04-24T14:23:52Z,2026-04-25T08:40:35Z,2026-04-25T08:40:35Z,18.28,2,kwondh5217
spring-projects/spring-boot,50200,closed,2026-04-24T08:48:40Z,2026-04-25T08:43:27Z,,23.91,2,marcusschiesser
spring-projects/spring-boot,50195,closed,2026-04-24T06:32:44Z,2026-04-24T06:35:13Z,,0.04,1,rio767
spring-projects/spring-boot,50194,open,2026-04-23T23:01:08Z,,,,2,zxuhan
spring-projects/spring-boot,50193,merged,2026-04-23T17:50:11Z,2026-04-24T06:42:10Z,2026-04-24T06:42:10Z,12.87,1,johnnypwong
spring-projects/spring-boot,50191,closed,2026-04-23T10:00:55Z,2026-04-23T10:13:22Z,,0.21,1,kwondh5217
spring-projects/spring-boot,50167,merged,2026-04-23T07:02:07Z,2026-04-24T06:38:20Z,2026-04-24T06:38:20Z,23.6,1,dependabot[bot]
spring-projects/spring-boot,50143,closed,2026-04-21T09:14:11Z,2026-04-29T16:53:00Z,,199.65,1,quaff
spring-projects/spring-boot,50125,closed,2026-04-19T20:34:59Z,2026-04-20T05:39:00Z,,9.07,1,barry3406
spring-projects/spring-boot,50124,closed,2026-04-19T11:06:39Z,2026-04-19T11:51:07Z,,0.74,2,nikitanagar08
spring-projects/spring-boot,50123,closed,2026-04-19T11:06:37Z,2026-04-19T11:52:44Z,,0.77,1,nikitanagar08
spring-projects/spring-boot,50122,closed,2026-04-18T23:11:34Z,2026-04-19T06:24:11Z,,7.21,1,ArpanC6
spring-projects/spring-boot,50120,closed,2026-04-18T22:48:09Z,2026-04-19T06:23:59Z,,7.6,2,ArpanC6
spring-projects/spring-boot,50119,merged,2026-04-18T10:31:49Z,2026-04-20T07:20:57Z,2026-04-20T07:20:57Z,44.82,2,itsmevichu
spring-projects/spring-boot,50118,merged,2026-04-18T09:59:46Z,2026-04-27T08:59:59Z,2026-04-27T08:59:59Z,215.0,2,vinhhieu21
spring-projects/spring-boot,50117,closed,2026-04-18T09:56:41Z,2026-04-18T10:01:53Z,,0.09,1,vinhhieu21
spring-projects/spring-boot,50102,merged,2026-04-18T01:13:59Z,2026-04-18T07:40:32Z,2026-04-18T07:40:32Z,6.44,1,dependabot[bot]
spring-projects/spring-boot,50101,merged,2026-04-18T01:12:18Z,2026-04-18T07:31:35Z,2026-04-18T07:31:35Z,6.32,1,dependabot[bot]
spring-projects/spring-boot,50095,merged,2026-04-17T01:21:17Z,2026-04-30T12:45:43Z,2026-04-30T12:45:43Z,323.41,1,dlwldnjs1009
spring-projects/spring-boot,50093,closed,2026-04-16T20:33:22Z,2026-04-17T06:33:05Z,,10.0,1,karansahani78
spring-projects/spring-boot,50092,closed,2026-04-16T16:42:05Z,2026-04-17T06:46:03Z,,14.07,1,edwardsre
spring-projects/spring-boot,50091,closed,2026-04-16T14:49:07Z,2026-04-20T07:23:29Z,,88.57,1,izeye
spring-projects/spring-boot,50069,closed,2026-04-15T04:30:15Z,2026-04-15T06:11:39Z,,1.69,1,GollapudiSrikanth
spring-projects/spring-boot,50063,closed,2026-04-13T18:52:58Z,2026-04-13T22:44:07Z,,3.85,1,Pratapchandradeo
spring-projects/spring-boot,50038,merged,2026-04-13T04:29:12Z,2026-04-13T07:17:47Z,2026-04-13T07:17:47Z,2.81,1,refeccd
spring-projects/spring-boot,50036,closed,2026-04-12T13:32:00Z,2026-04-13T06:51:34Z,,17.33,1,Maru3022
spring-projects/spring-boot,50035,merged,2026-04-12T09:20:54Z,2026-04-13T07:03:44Z,2026-04-13T07:03:43Z,21.71,1,scordio
spring-projects/spring-boot,50033,closed,2026-04-11T18:09:31Z,2026-04-13T22:58:10Z,,52.81,0,kwondh5217
spring-projects/spring-boot,50010,merged,2026-04-10T06:43:55Z,2026-04-10T13:31:46Z,2026-04-10T13:31:46Z,6.8,1,MohammedGhallab
spring-projects/spring-boot,50008,merged,2026-04-10T04:58:33Z,2026-04-10T11:37:19Z,2026-04-10T11:37:19Z,6.65,2,dlwldnjs1009
spring-projects/spring-boot,49953,closed,2026-04-08T03:33:04Z,2026-04-08T06:24:33Z,,2.86,2,moonyoungCHAE
spring-projects/spring-boot,49942,merged,2026-04-07T13:01:51Z,2026-04-07T15:34:00Z,2026-04-07T15:34:00Z,2.54,2,dlwldnjs1009
spring-projects/spring-boot,49904,merged,2026-04-07T04:50:41Z,2026-04-07T10:41:08Z,2026-04-07T10:41:08Z,5.84,1,dependabot[bot]
spring-projects/spring-boot,49901,closed,2026-04-07T03:35:07Z,2026-04-07T06:55:26Z,,3.34,1,orbisai0security
spring-projects/spring-boot,49900,merged,2026-04-06T20:03:00Z,2026-04-07T04:45:11Z,2026-04-07T04:45:11Z,8.7,1,onobc
